id,language,reference,generated,bleu_score,bleu_1,bleu_2,bleu_3,bleu_4,rouge1,rouge2,rougeL,rougeLsum,bertscore_precision,bertscore_recall,bertscore_f1
1,python,Checks if a data type is a subtype of a specified base type,This function determines if a given type (`check`) is a subtype or equal to a base type within a class's type hierarchy.,8.085298080223225,33.333333333333336,15.384615384615385,4.0,2.0833333333333335,0.5,0.23529411764705885,0.5,0.5,0.711942195892334,0.8202158212661743,0.7622532844543457
2,python,Validates if a value conforms to a datatype specified by a string,This function validates if a given value conforms to a specified datatype using a type checker.,18.842393723950345,52.94117647058823,25.0,13.333333333333334,7.142857142857143,0.7142857142857143,0.3846153846153846,0.6428571428571429,0.6428571428571429,0.785007119178772,0.8383036851882935,0.8107805252075195
3,python,Checks if a value or list of values is a valid integer for a specified bit-width and signedness.,"This function validates if an integer or a list of integers falls within a specified range, considering whether it's signed or unsigned and the number of bits.",4.5762708103494685,34.48275862068966,7.142857142857143,1.8518518518518519,0.9615384615384616,0.3829787234042553,0.08888888888888888,0.2978723404255319,0.2978723404255319,0.7815240025520325,0.8335450887680054,0.8066967129707336
4,python,Looks up a type definition tuple by its string name from a list of types,"The function retrieves type information (name, callable, and constraints) from a class's defined types based on a given datatype string.",4.1202784939919095,28.0,4.166666666666667,2.1739130434782608,1.1363636363636365,0.3888888888888889,0.058823529411764705,0.2777777777777778,0.2777777777777778,0.672328770160675,0.7190803289413452,0.6949191093444824
5,python,Finds all datatypes within the current namespace and any parent namespaces of a given FQN,This function identifies and returns a dictionary of namespaced datatypes matching a given fully qualified name (FQN) prefix from a list of dynamic datatypes.,3.6529457725362686,22.22222222222222,3.8461538461538463,2.0,1.0416666666666667,0.3076923076923077,0.05405405405405405,0.25641025641025644,0.25641025641025644,0.6220053434371948,0.6336675882339478,0.6277822852134705
6,python,Traverses a VSS tree to count the occurrences and collect the fully qualified paths of each node name,"The function recursively populates a dictionary with unique node names and their paths from a VSS node tree, incrementing a counter for each occurrence.",3.951744928978941,26.923076923076923,4.0,2.0833333333333335,1.0869565217391304,0.380952380952381,0.049999999999999996,0.1904761904761905,0.1904761904761905,0.6934067010879517,0.7423669099807739,0.7170519828796387
7,python,Converts a string-based data type definition into an ApiGearType object,"The function maps a string representation of a data type (e.g., ""int32"", ""string"", ""double[]"") to an `ApiGearType` object, handling array types and basic data types.",2.1400286214609148,13.333333333333334,2.272727272727273,1.1627906976744187,0.5952380952380952,0.37837837837837834,0.22857142857142856,0.37837837837837834,0.37837837837837834,0.6120296120643616,0.8017761707305908,0.6941699981689453
8,python,Generates an ApiGear property from a VSS (Vehicle Signal Specification) node,"This function generates an `ApiGearProperty` object from a `VSSNode` and datatype, handling unsupported datatypes and populating the description if available.",3.197383344450448,11.538461538461538,4.0,2.0833333333333335,1.0869565217391304,0.25806451612903225,0.13793103448275862,0.25806451612903225,0.25806451612903225,0.5896543860435486,0.7152546644210815,0.6464099287986755
9,python,Recursively resolves and flattens a specification file and all its include dependencies,"The function recursively gathers `VSpec` objects from a given specification file and its included files, constructing a dependency tree.",6.964541799727335,21.73913043478261,9.090909090909092,4.761904761904762,2.5,0.3870967741935484,0.13793103448275862,0.3870967741935484,0.3870967741935484,0.6709437370300293,0.7239066958427429,0.6964196562767029
10,python,Loads and merges multiple VSpec files from specified paths into a single VSpec object,"This function loads and merges multiple VSpec files, combining their includes and definitions into a single VSpec object, while logging the process and raising an exception if no specs are loaded.",20.379765144415735,29.41176470588235,24.242424242424242,18.75,12.903225806451612,0.48888888888888893,0.41860465116279066,0.48888888888888893,0.48888888888888893,0.6862814426422119,0.8562783002853394,0.7619127035140991
11,python,"Recursively updates a dictionary with values from another, merging nested dictionaries","Recursively merges dictionaries, updating nested dictionaries and overwriting non-dictionary values.",8.51659301881964,41.666666666666664,9.090909090909092,5.0,2.7777777777777777,0.45454545454545453,0.10000000000000002,0.2727272727272727,0.2727272727272727,0.7494752407073975,0.7767390608787537,0.7628636360168457
12,python,Validates a constant unique identifier (constUID) is a 32-bit hexadecimal string,"This function validates if a given string is a valid hexadecimal constant UID (format: 0x followed by 8 hexadecimal characters) and returns the string if valid, otherwise None.",3.176605498590708,24.242424242424242,3.125,1.6129032258064515,0.8333333333333334,0.35000000000000003,0.05263157894736842,0.3,0.3,0.5402421951293945,0.6520392298698425,0.5908992290496826
13,python,"Initializes and attempts to resolve a VSS raw model, returning the unresolved model on failure","This function creates and attempts to resolve a `VSSRaw` object from a dictionary, handling potential validation or model errors by returning an initialized but incomplete object.",13.071187520977322,26.666666666666668,13.793103448275861,10.714285714285714,7.407407407407407,0.3414634146341463,0.20512820512820512,0.3414634146341463,0.3414634146341463,0.6955811977386475,0.7928333878517151,0.7410300970077515
14,python,Validates that a list of strings are all known datatypes,"The function validates a list of datatypes against a predefined set, raising an assertion error for invalid entries.",7.658412276041007,20.0,10.526315789473685,5.555555555555555,2.9411764705882355,0.35714285714285715,0.15384615384615383,0.35714285714285715,0.35714285714285715,0.6261049509048462,0.6651716232299805,0.6450473070144653
15,python,"Renders a VSS tree into a string, displaying specified attributes for each node","The function renders a tree structure into a string representation, including node names and specified attributes.",11.643948477069975,50.0,17.647058823529413,6.25,3.3333333333333335,0.6206896551724138,0.2962962962962963,0.5517241379310345,0.5517241379310345,0.7944062948226929,0.7880856394767761,0.7912333607673645
16,python,Finds the root of a VSS instance by recursively traversing up the parent hierarchy,"The function recursively traverses up the VSSNode tree to find the root instance node, handling cases where the current node is not an instance or has no parent.",4.038771194843466,23.333333333333332,6.896551724137931,1.7857142857142858,0.9259259259259259,0.3333333333333333,0.1,0.2380952380952381,0.2380952380952381,0.6353428363800049,0.7588913440704346,0.6916430592536926
17,python,Counts the depth of a chain of instance branches,Recursively counts the depth of instance children within a tree-like data structure.,14.458924666162856,38.46153846153846,25.0,9.090909090909092,5.0,0.5454545454545455,0.4,0.4545454545454546,0.4545454545454546,0.7230535745620728,0.7689513564109802,0.7452965378761292
18,python,Finds all child node IDs that belong to a specific parent name,The function identifies node IDs that have a specific name as their expected parent.,13.380161378318954,46.666666666666664,21.428571428571427,7.6923076923076925,4.166666666666667,0.5384615384615384,0.24999999999999994,0.4615384615384615,0.4615384615384615,0.7694886326789856,0.7918315529823303,0.7805002331733704
19,python,"Gets an attribute, returning a default value if the attribute is missing or its value is None","This function safely retrieves an attribute from an object, returning a default value if the attribute is not found or is None.",38.9671881244909,58.333333333333336,43.47826086956522,31.818181818181817,28.571428571428573,0.6666666666666667,0.4864864864864864,0.6666666666666667,0.6666666666666667,0.8143292665481567,0.8626017570495605,0.8377707600593567
20,python,Generates a Protobuf schema from a Vehicle Signal Specification (VSS) tree,"The code traverses a signal tree to generate Protocol Buffer (proto) definitions, including imports and message structures, from vehicle signal data.",2.1601524349994397,19.23076923076923,2.0,1.0416666666666667,0.5434782608695652,0.31249999999999994,0.06666666666666667,0.25,0.25,0.6632577180862427,0.718873143196106,0.6899464726448059
21,python,Groups all leaf VSS branch instances by the fully qualified name of their original branch definition,The function extracts and organizes instance names under their respective root FQNs from a VSSNode tree structure.,2.1476912089159055,5.555555555555555,2.9411764705882355,1.5625,0.8333333333333334,0.12121212121212122,0.0,0.12121212121212122,0.12121212121212122,0.6489976644515991,0.652124285697937,0.6505572199821472
22,python,Determines if a VSS node is a leaf based on its data type,The function checks if a VSSNode is a leaf node containing VSSDataDatatype data.,14.458924666162856,50.0,23.076923076923077,8.333333333333334,4.545454545454546,0.5384615384615384,0.25,0.46153846153846156,0.46153846153846156,0.7184914350509644,0.7442195415496826,0.7311292290687561
23,python,Checks if a VSS node is a branch that is not an instance,The function checks if a VSS node represents a branch with a non-instance data type.,18.20705281109213,37.5,26.666666666666668,14.285714285714286,7.6923076923076925,0.5517241379310345,0.3703703703703704,0.5517241379310345,0.5517241379310345,0.7941771745681763,0.8297306299209595,0.8115646839141846
