id,language,reference,generated,bleu_score,bleu_1,bleu_2,bleu_3,bleu_4,rouge1,rouge2,rougeL,rougeLsum,bertscore_precision,bertscore_recall,bertscore_f1
1,python,Checks if a data type is a subtype of a specified base type,Determine if a type is a subtype of another type.,34.78635157752422,72.72727272727273,50.0,33.333333333333336,25.0,0.6956521739130435,0.4761904761904762,0.6956521739130435,0.6956521739130435,0.8617545366287231,0.8156113624572754,0.8380482792854309
2,python,Validates if a value conforms to a datatype specified by a string,Validate if a value conforms to a specified datatype.,45.482442469604216,80.0,55.55555555555556,50.0,42.857142857142854,0.761904761904762,0.5263157894736842,0.6666666666666666,0.6666666666666666,0.9334917068481445,0.8685190677642822,0.8998340964317322
3,python,Checks if a value or list of values is a valid integer for a specified bit-width and signedness.,Validate if integer values are within a specified range and signedness.,9.948388884186846,66.66666666666667,27.272727272727273,10.0,5.555555555555555,0.4666666666666667,0.14285714285714285,0.39999999999999997,0.39999999999999997,0.8676750659942627,0.8107404112815857,0.8382420539855957
4,python,Looks up a type definition tuple by its string name from a list of types,Retrieve type information based on a datatype string from a class's types attribute.”,6.917184228205474,40.0,7.142857142857143,3.8461538461538463,2.0833333333333335,0.4137931034482759,0.07407407407407408,0.3448275862068965,0.3448275862068965,0.6779181957244873,0.7029138207435608,0.690189778804779
5,python,Finds all datatypes within the current namespace and any parent namespaces of a given FQN,Extract namespaced datatypes from a fully qualified name”,2.7376474102577797,25.0,7.142857142857143,4.166666666666667,2.5,0.1739130434782609,0.0,0.1739130434782609,0.1739130434782609,0.635931134223938,0.5692756175994873,0.6007601022720337
6,python,Traverses a VSS tree to count the occurrences and collect the fully qualified paths of each node name,Populates a dictionary with unique node names and their paths within a VSS node tree.”,5.675727444525874,35.294117647058826,6.25,3.3333333333333335,1.7857142857142858,0.3636363636363636,0.06451612903225808,0.2424242424242424,0.2424242424242424,0.7458139657974243,0.73807692527771,0.7419252991676331
7,python,Converts a string-based data type definition into an ApiGearType object,"Map a type string to an ApiGearType, handling arrays and basic data types.”",6.150343144231885,31.25,6.666666666666667,3.5714285714285716,1.9230769230769231,0.4999999999999999,0.0909090909090909,0.33333333333333337,0.33333333333333337,0.7256593108177185,0.7934889793395996,0.7580598592758179
8,python,Generates an ApiGear property from a VSS (Vehicle Signal Specification) node,Generate an ApiGearProperty object from a VSSNode based on its datatype.”,6.837203339116283,23.076923076923077,8.333333333333334,4.545454545454546,2.5,0.2727272727272727,0.10000000000000002,0.2727272727272727,0.2727272727272727,0.7517521977424622,0.7557041645050049,0.7537230253219604
9,python,Recursively resolves and flattens a specification file and all its include dependencies,Recursively collect vehicle specification objects from include paths.”,4.521356896113449,30.0,5.555555555555555,3.125,1.7857142857142858,0.3,0.0,0.3,0.3,0.6713948845863342,0.630550742149353,0.6503320932388306
10,python,Loads and merges multiple VSpec files from specified paths into a single VSpec object,"Loads and merges vehicle specification files from specified paths, handling identifiers and logging.",23.793665482062607,46.666666666666664,35.714285714285715,23.076923076923077,8.333333333333334,0.5185185185185186,0.4,0.5185185185185186,0.5185185185185186,0.7642478942871094,0.742659330368042,0.7532989382743835
11,python,"Recursively updates a dictionary with values from another, merging nested dictionaries","Recursively update a dictionary with another dictionary, merging nested dictionaries.”",29.782017963590448,69.23076923076923,41.666666666666664,27.272727272727273,10.0,0.761904761904762,0.4210526315789474,0.761904761904762,0.761904761904762,0.849575936794281,0.8739240169525146,0.8615779876708984
12,python,Validates a constant unique identifier (constUID) is a 32-bit hexadecimal string,Validates a string against a hexadecimal pattern for a constant UID format.,8.290466298764843,46.15384615384615,16.666666666666668,4.545454545454546,2.5,0.5,0.18181818181818182,0.3333333333333333,0.3333333333333333,0.7149138450622559,0.6820849180221558,0.6981136202812195
13,python,"Initializes and attempts to resolve a VSS raw model, returning the unresolved model on failure","Create and validate a VSSRaw object from a dictionary, handling potential validation errors.",3.23553708111838,20.0,3.5714285714285716,1.9230769230769231,1.0416666666666667,0.14285714285714288,0.0,0.14285714285714288,0.14285714285714288,0.7289820313453674,0.6922817230224609,0.710158109664917
14,python,Validates that a list of strings are all known datatypes,Validate a list of datatypes against a predefined set.”,14.991106946711685,36.36363636363637,20.0,11.11111111111111,6.25,0.4210526315789474,0.23529411764705882,0.4210526315789474,0.4210526315789474,0.6811562776565552,0.6695019006729126,0.6752788424491882
15,python,"Renders a VSS tree into a string, displaying specified attributes for each node",Render a tree structure with node names and specified attributes as string representations.”,6.917184228205474,40.0,7.142857142857143,3.8461538461538463,2.0833333333333335,0.46153846153846156,0.08333333333333333,0.3076923076923077,0.3076923076923077,0.7393239736557007,0.7578151822090149,0.7484553456306458
16,python,Finds the root of a VSS instance by recursively traversing up the parent hierarchy,Traverse up the tree to find the instance root node.,7.175377580688497,45.45454545454545,10.0,5.555555555555555,3.125,0.41666666666666663,0.09090909090909093,0.16666666666666666,0.16666666666666666,0.7535419464111328,0.6632735133171082,0.7055320739746094
17,python,Counts the depth of a chain of instance branches,Recursively counts the depth of instance children within a tree structure.,15.851165692617155,41.666666666666664,27.272727272727273,10.0,5.555555555555555,0.6,0.4444444444444445,0.5,0.5,0.7579936385154724,0.7737857103347778,0.7658083438873291
18,python,Finds all child node IDs that belong to a specific parent name,Find child node IDs based on a given parent name,16.830386789031852,60.0,33.333333333333336,12.5,7.142857142857143,0.5454545454545454,0.3,0.5454545454545454,0.5454545454545454,0.8943791389465332,0.8245863914489746,0.8580659031867981
19,python,"Gets an attribute, returning a default value if the attribute is missing or its value is None","Safely retrieve an attribute from an object, returning a default value if not found or None.”",29.660903203497252,52.63157894736842,33.333333333333336,23.529411764705884,18.75,0.5454545454545455,0.3225806451612903,0.5454545454545455,0.5454545454545455,0.7699034810066223,0.8038026094436646,0.786487877368927
