id,language,reference,generated,bleu_score,bleu_1,bleu_2,bleu_3,bleu_4,rouge1,rouge2,rougeL,rougeLsum,bertscore_precision,bertscore_recall,bertscore_f1
2,python,"Raises an exception if the specified 'datatype' is unsupported, otherwise retrieves that type's validation function and returns the boolean result of calling it with the provided 'value'",Validates if a given value conforms to a specified datatype by retrieving the datatype's type object and checking if the value is an instance of that type.,3.889818545474848,32.142857142857146,3.7037037037037037,1.9230769230769231,1.0,0.4642857142857143,0.1111111111111111,0.25,0.25,0.6811875104904175,0.6289281249046326,0.6540155410766602
3,python,"Validates that a given value, or each value in a list, is an integer that fits within the numerical range defined by a specified bit-width and signedness",Validates if a given integer or list of integers falls within a specified range based on the number of bits and whether it is signed.,4.888175949307044,50.0,8.0,2.0833333333333335,1.0869565217391304,0.49056603773584906,0.07843137254901962,0.33962264150943394,0.33962264150943394,0.8179441690444946,0.7744415998458862,0.7955986261367798
4,python,"Returns the type definition tuple from a class-level list of types that matches the provided 'datatype' name, or returns None if no match is found","Retrieves a type definition (tuple containing type name, callable, and list of attributes) from a class's types list based on a given datatype string, or returns None if no match is found.",26.75080120282464,47.36842105263158,32.432432432432435,19.444444444444443,17.142857142857142,0.6440677966101696,0.42105263157894735,0.5423728813559322,0.5423728813559322,0.7677208185195923,0.8156671524047852,0.7909680604934692
5,python,Returns a dictionary mapping the short name to the full FQN for all dynamic datatypes that exist in the same namespace as the provided FQN,"Identifies and returns a dictionary of namespaced datatypes matching a given fully qualified name (FQN) by checking against a list of dynamic datatypes, extracting the datatype name if a prefix match is found.",3.2415051476278265,18.91891891891892,5.555555555555555,1.4285714285714286,0.7352941176470589,0.2758620689655172,0.10714285714285714,0.2758620689655172,0.2758620689655172,0.6106529831886292,0.6538171768188477,0.6314983367919922
7,python,"Parses a type string to create an `ApiGearType` object, mapping common primitive types to their ApiGear equivalents, sanitizing custom type names by replacing dots with underscores, and setting an array flag based on a ""[]"" suffix","Converts a string representation of a data type (e.g., 'int32', 'float', 'string[]') into an ApiGearType object, handling array types and mapping common types to their corresponding basic types.",6.179776157672956,46.34146341463415,12.5,2.5641025641025643,1.3157894736842106,0.43750000000000006,0.16129032258064516,0.34375,0.34375,0.6894349455833435,0.6629095673561096,0.675912082195282
8,python,"Creates an `ApiGearProperty` by converting the VSS node's datatype to a supported ApiGear type and copying its description, returning `None` and logging a warning if the datatype is not supported","Generates an ApiGearProperty object from a VSSNode, mapping its datatype to an ApiGear datatype and optionally including its description, while logging a warning if the datatype is unsupported.",23.210148869303218,54.83870967741935,30.0,20.689655172413794,14.285714285714286,0.5423728813559322,0.3157894736842105,0.5084745762711865,0.5084745762711865,0.8113082647323608,0.7900553941726685,0.8005408048629761
10,python,"Loads and parses multiple VSpec files from specified paths, using a list of include directories, then merges them into a single composite VSpec object and returns it, raising an exception if no files are successfully loaded","Loads and merges VSpec objects from a list of specification files, combining them into a single VSpec while logging the process and raising an exception if no specifications are loaded.",21.14659443614338,71.875,32.25806451612903,20.0,10.344827586206897,0.6666666666666666,0.3125,0.606060606060606,0.606060606060606,0.8480290770530701,0.787163257598877,0.8164633512496948
11,python,"Recursively updates a 'base' dictionary with an 'update' dictionary, merging nested dictionaries for common keys and overwriting or adding all other key-value pairs","Recursively merges a dictionary into a base dictionary, deeply updating nested dictionaries while overwriting non-dictionary values.",5.176181599380352,44.44444444444444,11.764705882352942,3.125,1.6666666666666667,0.39024390243902435,0.15384615384615383,0.34146341463414637,0.34146341463414637,0.7509351968765259,0.6773155927658081,0.7122280597686768
12,python,"Asserts that the input value, if not None, is a valid 'constUID' formatted as an 8-digit hexadecimal string prefixed with '0x', returning the value if the check passes","Validates a given string as a hexadecimal constant UID (format: 0x followed by 8 hexadecimal characters) and returns the string if valid, otherwise raises an assertion error.",1.999288982623118,31.25,1.6129032258064515,0.8333333333333334,0.43103448275862066,0.35714285714285715,0.0,0.2142857142857143,0.2142857142857143,0.7222906947135925,0.7079470157623291,0.7150468826293945
13,python,"Initializes a VSSRaw model and attempts to resolve it, returning the successfully resolved model or the original unresolved model if resolution fails due to a validation or model error","Creates and validates a VSSRaw object from input data and an optional fully qualified name, resolving it and handling potential validation errors by returning an initialized, potentially incomplete, object.",3.072311854373273,21.21212121212121,3.125,1.6129032258064515,0.8333333333333334,0.20689655172413793,0.03571428571428571,0.1724137931034483,0.1724137931034483,0.6976968050003052,0.6896708607673645,0.69366055727005
14,python,"Asserts that each string in the input list is a valid datatype by checking against a master list, returning the original list if all values are valid","Validates a list of datatypes against a predefined set of allowed datatypes, raising an assertion error if an invalid datatype is encountered.",3.7667979294958727,33.333333333333336,4.3478260869565215,2.272727272727273,1.1904761904761905,0.2857142857142857,0.0425531914893617,0.16326530612244897,0.16326530612244897,0.6799315214157104,0.6444727778434753,0.6617274880409241
15,python,"Traverses a VSSNode tree to generate a formatted string, displaying each node's name followed by the values of any specified attributes found on it","Generates a string representation of a tree structure, including node names and specified attributes (if present), by traversing the tree and formatting each node's information into lines.",4.317900023606588,37.5,6.451612903225806,1.6666666666666667,0.8620689655172413,0.4528301886792452,0.11764705882352941,0.1886792452830189,0.1886792452830189,0.7584627866744995,0.7473208904266357,0.7528505921363831
16,python,"Recursively traverses up the parent hierarchy to find and return the first non-instance ancestor node and the traversal depth, raising an exception if the starting node is not a branch or if no root is found","Recursively traverses up the tree to find the root node of an instance branch, incrementing the depth with each level, and raising an exception if no instance root is found.",19.049182896878182,63.63636363636363,31.25,16.129032258064516,6.666666666666667,0.626865671641791,0.3076923076923077,0.5373134328358209,0.5373134328358209,0.8118880987167358,0.7415334582328796,0.7751176357269287
17,python,Recursively calculates the depth of the first-found branch of children where each node is a `VSSDataBranch` with its `is_instance` flag set,Recursively counts the number of 'is_instance' child branches within a tree structure of VSSDataBranch objects.,2.118844612651556,38.888888888888886,2.9411764705882355,1.5625,0.8333333333333334,0.41025641025641024,0.05405405405405406,0.30769230769230765,0.30769230769230765,0.815238356590271,0.7347568273544312,0.7729081511497498
18,python,Returns a list of node IDs from an input list whose expected parent's name matches the provided `name`,Identifies child node IDs from a list by filtering for those whose expected parent matches a given name.,11.189528053253458,47.36842105263158,22.22222222222222,5.882352941176471,3.125,0.5405405405405405,0.28571428571428575,0.4864864864864865,0.4864864864864865,0.7489455938339233,0.7381716370582581,0.7435195446014404
19,python,"Retrieves an attribute from an object, returning a specified default value if the attribute is missing or its value is `None`","Safely retrieves an attribute from an object by name, returning a specified default value if the attribute is not found or is None.",52.55781733673719,72.0,54.166666666666664,47.82608695652174,40.90909090909091,0.8181818181818182,0.6666666666666666,0.8181818181818182,0.8181818181818182,0.8708765506744385,0.8719139099121094,0.87139493227005
20,python,Generates a `proto3` file from a VSS tree by first writing import statements for complex data types and then converting each branch in the tree into a corresponding protobuf message,"Generates Protocol Buffer (proto3) definitions from a signal tree by extracting data types, writing imports, and recursively creating message structures for each branch node.",5.3379464086741475,48.275862068965516,14.285714285714286,1.8518518518518519,0.9615384615384616,0.5185185185185186,0.15384615384615385,0.4074074074074074,0.4074074074074074,0.7515681385993958,0.703755259513855,0.7268762588500977
21,python,"Traverses a VSS tree to find all terminal instance branches, grouping their relative names into a dictionary where each key is the fully qualified name of the original branch they instantiate","Extracts and organizes instance names associated with their root fully qualified names from a VSSNode tree, filtering for instance branches without further instance children to create a dictionary mapping root FQNs to lists of instance names.",4.072908828362299,34.21052631578947,8.108108108108109,1.3888888888888888,0.7142857142857143,0.3582089552238806,0.09230769230769231,0.208955223880597,0.208955223880597,0.6325263977050781,0.6431920528411865,0.6378146409988403
