id,language,reference,generated,bleu_score,bleu_1,bleu_2,bleu_3,bleu_4,rouge1,rouge2,rougeL,rougeLsum,bertscore_precision,bertscore_recall,bertscore_f1
1,python,"Validates that 'check' and 'base' are known types, then returns true if the 'check' type is identical to the 'base' type or if its name is found within the 'base' type's predefined list of subtypes","The Python code defines a function `is_subtype_of` that checks if a given type `check` is a subtype of another type `base` within a class context, considering inheritance relationships and direct equality.",1.5155302454113846,23.25581395348837,1.1904761904761905,0.6097560975609756,0.3125,0.34782608695652173,0.0,0.17391304347826086,0.17391304347826086,0.5911427140235901,0.6035740971565247,0.5972937345504761
2,python,"Raises an exception if the specified 'datatype' is unsupported, otherwise retrieves that type's validation function and returns the boolean result of calling it with the provided 'value'","The function `is_datatype` validates if a given `value` conforms to a specified `datatype` by retrieving the corresponding type checker from a class and applying it to the value, raising an exception if the datatype is unsupported.",7.178529103277362,28.26086956521739,8.88888888888889,4.545454545454546,2.3255813953488373,0.46153846153846156,0.1904761904761905,0.24615384615384617,0.24615384615384617,0.6810863018035889,0.7064337730407715,0.6935285329818726
3,python,"Validates that a given value, or each value in a list, is an integer that fits within the numerical range defined by a specified bit-width and signedness",The function `is_xintx` checks if a given integer value or list of integer values falls within a specified range based on the number of bits and whether it's signed.,4.133754759675901,38.23529411764706,6.0606060606060606,1.5625,0.8064516129032258,0.44067796610169496,0.10526315789473685,0.3389830508474576,0.3389830508474576,0.7304519414901733,0.7667418718338013,0.7481570839881897
4,python,"Returns the type definition tuple from a class-level list of types that matches the provided 'datatype' name, or returns None if no match is found","The function `get_type` searches a class's `types` attribute (assumed to be a list of tuples) for a tuple matching the given `datatype` string and returns the tuple (containing the datatype, a callable, and a list of strings) if found, otherwise returns `None`.",1.9303533495089176,21.666666666666668,1.694915254237288,0.8620689655172413,0.43859649122807015,0.42857142857142855,0.11764705882352942,0.3142857142857143,0.3142857142857143,0.6181158423423767,0.696871280670166,0.6551351547241211
5,python,Returns a dictionary mapping the short name to the full FQN for all dynamic datatypes that exist in the same namespace as the provided FQN,"This function identifies and returns a dictionary of fully qualified namespaced datatypes from a global list (`dynamic_datatypes`) that match a given fully qualified name prefix, excluding exact matches and logging the results for debugging purposes.",2.410513685473638,18.6046511627907,2.380952380952381,1.2195121951219512,0.625,0.29508196721311475,0.13559322033898305,0.22950819672131148,0.22950819672131148,0.5916025638580322,0.6280321478843689,0.6092732548713684
6,python,Recursively traverses a VSS node tree to populate a dictionary with the occurrence count and a list of fully qualified paths for each unique node name,"The function recursively populates a dictionary with unique node names from a VSSNode tree, incrementing a counter and storing fully qualified names (FQNs) for each node encountered.",8.25101291002796,45.16129032258065,16.666666666666668,3.4482758620689653,1.7857142857142858,0.6037735849056604,0.19607843137254902,0.4150943396226415,0.4150943396226415,0.7541890144348145,0.7765329480171204,0.7651978731155396
7,python,"Parses a type string to create an `ApiGearType` object, mapping common primitive types to their ApiGear equivalents, sanitizing custom type names by replacing dots with underscores, and setting an array flag based on a ""[]"" suffix","The function `get_apigear_datatype` maps a string representation of a data type (e.g., ""int32"", ""string"", ""double[]"") to an `ApiGearType` object, handling array types and basic data types with appropriate conversions and array detection.",12.130780850398594,36.206896551724135,12.280701754385966,8.928571428571429,5.454545454545454,0.37142857142857144,0.058823529411764705,0.3142857142857143,0.3142857142857143,0.6330852508544922,0.637094259262085,0.6350834369659424
8,python,"Creates an `ApiGearProperty` by converting the VSS node's datatype to a supported ApiGear type and copying its description, returning `None` and logging a warning if the datatype is not supported","The function `generate_property` creates an `ApiGearProperty` object from a `VSSNode` and a datatype string, populating its type and description if available, while logging a warning if the datatype is unsupported.",24.01579640357113,51.21951219512195,27.5,17.94871794871795,13.157894736842104,0.5806451612903226,0.3,0.45161290322580644,0.45161290322580644,0.7388905882835388,0.7381638288497925,0.7385270595550537
9,python,"Recursively parses a given specification file and any files it includes, returning a single, flattened list of all resulting VSpec objects","The Python code recursively gathers `VSpec` objects representing software components and their dependencies from a given specification file and included files, constructing a dependency tree.",14.324501759034879,34.48275862068966,14.285714285714286,11.11111111111111,7.6923076923076925,0.43478260869565216,0.22727272727272727,0.34782608695652173,0.34782608695652173,0.710932731628418,0.7250987887382507,0.7179458141326904
10,python,"Loads and parses multiple VSpec files from specified paths, using a list of include directories, then merges them into a single composite VSpec object and returns it, raising an exception if no files are successfully loaded","This function loads and merges multiple VSpec files (and their included files) into a single VSpec object, logging the process and raising an exception if no specs are loaded.",17.251178802814664,60.60606060606061,28.125,16.129032258064516,6.666666666666667,0.6153846153846154,0.3174603174603175,0.5538461538461539,0.5538461538461539,0.8279886245727539,0.777464747428894,0.8019316792488098
